Date,Year,Month,Product_ID,Product_Name,Category,Store_ID,City,Units_Sold,Sales,Revenue,Discount,Promotion,Stock_Level,Profit
2019-07-20,2019,July,P105,Camera,Electronics,S01,Chennai,16,16,380000,5,No,91,95018
2024-02-24,2024,February,P103,Headphones,Accessories,S05,Hyderabad,1,1,2550,15,No,47,458
2024-02-19,2024,February,P105,Camera,Electronics,S05,Hyderabad,16,16,400000,0,Yes,92,85003
2025-03-13,2025,March,P103,Headphones,Accessories,S05,Hyderabad,9,9,24300,10,Yes,50,6179
2024-11-10,2024,November,P102,Laptop,Electronics,S04,Bangalore,12,12,600000,0,No,32,138208
2024-12-17,2024,December,P101,Mobile,Electronics,S05,Hyderabad,9,9,121500,10,No,63,34548
2023-01-07,2023,January,P103,Headphones,Accessories,S04,Bangalore,10,10,28500,5,Yes,13,6976
2023-09-23,2023,September,P101,Mobile,Electronics,S02,Madurai,10,10,120000,20,No,37,15907
2025-08-20,2025,August,P105,Camera,Electronics,S02,Madurai,6,6,135000,10,No,32,33372
2024-03-10,2024,March,P105,Camera,Electronics,S04,Bangalore,11,11,261250,5,Yes,60,68559
2020-07-01,2020,July,P103,Headphones,Accessories,S05,Hyderabad,12,12,32400,10,No,26,8888
2022-03-23,2022,March,P105,Camera,Electronics,S02,Madurai,10,10,200000,20,No,90,46212
2024-07-06,2024,July,P104,Smartwatch,Electronics,S04,Bangalore,17,17,153000,10,No,34,18813
2023-07-22,2023,July,P101,Mobile,Electronics,S02,Madurai,19,19,256500,10,No,59,30376
2020-05-31,2020,May,P103,Headphones,Accessories,S05,Hyderabad,4,4,11400,5,No,71,2081
2025-04-17,2025,April,P101,Mobile,Electronics,S03,Coimbatore,10,10,135000,10,Yes,30,31198
2023-11-15,2023,November,P103,Headphones,Accessories,S05,Hyderabad,21,21,50400,20,No,43,12884
2020-08-09,2020,August,P101,Mobile,Electronics,S02,Madurai,18,18,256500,5,No,18,68517
2022-06-08,2022,June,P104,Smartwatch,Electronics,S01,Chennai,9,9,90000,0,Yes,63,18584
2024-10-25,2024,October,P105,Camera,Electronics,S03,Coimbatore,11,11,261250,5,No,48,70929
2025-06-21,2025,June,P102,Laptop,Electronics,S03,Coimbatore,10,10,475000,5,No,58,52536
2019-03-16,2019,March,P105,Camera,Electronics,S04,Bangalore,1,1,23750,5,Yes,57,4908
2023-02-18,2023,February,P104,Smartwatch,Electronics,S03,Coimbatore,10,10,100000,0,Yes,78,23571
2024-05-14,2024,May,P101,Mobile,Electronics,S03,Coimbatore,14,14,168000,20,No,23,29320
2024-12-09,2024,December,P103,Headphones,Accessories,S05,Hyderabad,10,10,27000,10,No,93,6756
2024-09-30,2024,September,P102,Laptop,Electronics,S02,Madurai,19,19,855000,10,Yes,87,144584
2024-07-21,2024,July,P101,Mobile,Electronics,S01,Chennai,17,17,255000,0,No,85,65175
2022-10-01,2022,October,P104,Smartwatch,Electronics,S05,Hyderabad,11,11,104500,5,No,63,28872
2021-10-28,2021,October,P103,Headphones,Accessories,S03,Coimbatore,19,19,54150,5,Yes,69,9595
2023-03-08,2023,March,P103,Headphones,Accessories,S05,Hyderabad,17,17,40800,20,No,86,8296
2020-08-27,2020,August,P102,Laptop,Electronics,S02,Madurai,14,14,560000,20,No,80,108149
2022-11-22,2022,November,P102,Laptop,Electronics,S04,Bangalore,12,12,570000,5,Yes,15,154926
2022-11-15,2022,November,P104,Smartwatch,Electronics,S04,Bangalore,25,25,225000,10,No,41,50996
2020-06-29,2020,June,P102,Laptop,Electronics,S05,Hyderabad,7,7,280000,20,Yes,25,81184
2022-06-07,2022,June,P102,Laptop,Electronics,S02,Madurai,12,12,570000,5,No,64,62939
2023-07-29,2023,July,P102,Laptop,Electronics,S01,Chennai,7,7,297500,15,No,79,42587
2022-07-09,2022,July,P103,Headphones,Accessories,S02,Madurai,5,5,12750,15,Yes,96,1732
2021-08-22,2021,August,P104,Smartwatch,Electronics,S01,Chennai,10,10,100000,0,Yes,68,26675
2023-03-19,2023,March,P102,Laptop,Electronics,S03,Coimbatore,14,14,665000,5,No,94,83401
2023-04-17,2023,April,P102,Laptop,Electronics,S04,Bangalore,18,18,810000,10,No,42,127969
2022-11-27,2022,November,P105,Camera,Electronics,S02,Madurai,18,18,405000,10,No,92,103975
2023-03-12,2023,March,P101,Mobile,Electronics,S04,Bangalore,8,8,114000,5,No,50,13729
2020-11-23,2020,November,P104,Smartwatch,Electronics,S05,Hyderabad,4,4,34000,15,Yes,42,6001
2021-11-04,2021,November,P101,Mobile,Electronics,S03,Coimbatore,27,27,364500,10,Yes,78,61073
2021-03-24,2021,March,P103,Headphones,Accessories,S03,Coimbatore,15,15,38250,15,No,58,6443
2025-07-18,2025,July,P105,Camera,Electronics,S02,Madurai,3,3,71250,5,Yes,78,12528
2022-06-01,2022,June,P102,Laptop,Electronics,S03,Coimbatore,7,7,297500,15,Yes,12,63804
2025-02-19,2025,February,P105,Camera,Electronics,S05,Hyderabad,15,15,356250,5,No,32,74914
2023-07-25,2023,July,P105,Camera,Electronics,S05,Hyderabad,17,17,361250,15,No,97,106093
2024-05-16,2024,May,P102,Laptop,Electronics,S01,Chennai,16,16,720000,10,No,75,136958
2022-05-12,2022,May,P102,Laptop,Electronics,S01,Chennai,16,16,800000,0,No,48,176091
2025-09-24,2025,September,P102,Laptop,Electronics,S01,Chennai,5,5,225000,10,Yes,14,63426
2022-07-21,2022,July,P104,Smartwatch,Electronics,S05,Hyderabad,17,17,144500,15,No,44,19343
2021-12-02,2021,December,P103,Headphones,Accessories,S01,Chennai,3,3,8550,5,No,39,2446
2024-01-31,2024,January,P105,Camera,Electronics,S05,Hyderabad,1,1,23750,5,No,54,6245
2020-06-10,2020,June,P103,Headphones,Accessories,S05,Hyderabad,3,3,9000,0,Yes,51,1911
2019-03-31,2019,March,P104,Smartwatch,Electronics,S04,Bangalore,9,9,72000,20,Yes,72,19344
2019-12-29,2019,December,P105,Camera,Electronics,S03,Coimbatore,12,12,255000,15,Yes,80,33483
2021-05-20,2021,May,P102,Laptop,Electronics,S01,Chennai,5,5,212500,15,Yes,16,50489
2020-09-20,2020,September,P101,Mobile,Electronics,S03,Coimbatore,3,3,42750,5,No,96,10062
2019-11-12,2019,November,P103,Headphones,Accessories,S01,Chennai,21,21,50400,20,Yes,96,13095
2025-05-27,2025,May,P104,Smartwatch,Electronics,S02,Madurai,17,17,161500,5,Yes,96,19418
2020-02-20,2020,February,P101,Mobile,Electronics,S04,Bangalore,19,19,242250,15,Yes,61,31949
2019-01-13,2019,January,P104,Smartwatch,Electronics,S02,Madurai,1,1,10000,0,No,66,1667
2020-04-06,2020,April,P102,Laptop,Electronics,S05,Hyderabad,15,15,750000,0,No,53,122982
2021-03-21,2021,March,P103,Headphones,Accessories,S01,Chennai,4,4,10800,10,No,91,2210
2020-04-14,2020,April,P104,Smartwatch,Electronics,S01,Chennai,3,3,30000,0,No,57,8305
2020-12-25,2020,December,P105,Camera,Electronics,S01,Chennai,1,1,25000,0,Yes,11,2789
2025-10-08,2025,October,P104,Smartwatch,Electronics,S05,Hyderabad,12,12,96000,20,No,84,13791
2025-01-03,2025,January,P101,Mobile,Electronics,S02,Madurai,11,11,156750,5,No,63,36865
2022-07-13,2022,July,P102,Laptop,Electronics,S03,Coimbatore,12,12,480000,20,Yes,61,99610
2019-02-19,2019,February,P103,Headphones,Accessories,S03,Coimbatore,15,15,40500,10,No,43,10368
2022-03-01,2022,March,P104,Smartwatch,Electronics,S03,Coimbatore,2,2,18000,10,No,34,2905
2022-11-09,2022,November,P104,Smartwatch,Electronics,S05,Hyderabad,15,15,142500,5,No,45,22653
2023-02-08,2023,February,P103,Headphones,Accessories,S02,Madurai,1,1,3000,0,No,11,408
2024-07-13,2024,July,P102,Laptop,Electronics,S01,Chennai,19,19,950000,0,No,48,265140
2025-03-11,2025,March,P101,Mobile,Electronics,S01,Chennai,14,14,199500,5,Yes,82,43800
2021-06-23,2021,June,P105,Camera,Electronics,S02,Madurai,2,2,47500,5,No,26,11043
2023-02-17,2023,February,P101,Mobile,Electronics,S05,Hyderabad,16,16,228000,5,No,41,49438
2021-12-17,2021,December,P103,Headphones,Accessories,S02,Madurai,19,19,57000,0,No,82,6621
2020-06-18,2020,June,P104,Smartwatch,Electronics,S05,Hyderabad,15,15,142500,5,No,49,40213
2023-03-28,2023,March,P105,Camera,Electronics,S04,Bangalore,13,13,276250,15,Yes,81,40276
2025-05-01,2025,May,P104,Smartwatch,Electronics,S05,Hyderabad,10,10,100000,0,No,45,22629
2019-01-23,2019,January,P104,Smartwatch,Electronics,S05,Hyderabad,17,17,136000,20,No,79,19669
2022-08-07,2022,August,P103,Headphones,Accessories,S04,Bangalore,11,11,33000,0,No,75,7309
2019-12-22,2019,December,P101,Mobile,Electronics,S05,Hyderabad,18,18,243000,10,Yes,94,63530
2024-03-17,2024,March,P104,Smartwatch,Electronics,S04,Bangalore,5,5,42500,15,Yes,74,8755
2023-08-03,2023,August,P101,Mobile,Electronics,S02,Madurai,9,9,135000,0,No,75,18422
2024-03-13,2024,March,P105,Camera,Electronics,S02,Madurai,10,10,250000,0,No,62,65706
2019-12-06,2019,December,P102,Laptop,Electronics,S04,Bangalore,9,9,360000,20,Yes,41,36731
2023-12-19,2023,December,P102,Laptop,Electronics,S01,Chennai,25,25,1000000,20,No,13,156000
2025-03-05,2025,March,P101,Mobile,Electronics,S01,Chennai,15,15,225000,0,No,79,66146
